"ano";"musica";"artista";"video";"path"
1985;"more-than-i-can-bare";"matt-bianco";"gepzwtvhhai";"cifras\matt-bianco\matt-bianco_more-than-i-can-bare.html"
1985;"primeiros-erros-(chove)";"kiko-zambianchi";"wbbtks1r5so";"cifras\kiko-zambianchi\kiko-zambianchi_primeiros-erros-(chove).html"
1985;"shout";"tears-for-fears";"ye7fkc1jqe4";"cifras\tears-for-fears\tears-for-fears_shout.html"
1985;"smooth-operator";"sade";"ca9guspn6gc";"cifras\sade\sade_smooth-operator.html"
1985;"private-dancer";"tina-turner";"d4qnalihlvc";"cifras\tina-turner\tina-turner_private-dancer.html"
1985;"hurt-to-be-in-love";"gino-vannelli";"gpy_opc_np4";"cifras\gino-vannelli\gino-vannelli_hurt-to-be-in-love.html"
1985;"saving-all-my-life-for-you";"whitney-houston";"ewxmv2tyers";"cifras\whitney-houston\whitney-houston_saving-all-my-life-for-you.html"
1985;"what-about-me?";"kenny-rogers/kim-carnes/james-ingram";"z9pump4gbte";"cifras\kenny-rogers/kim-carnes/james-ingram\kenny-rogers/kim-carnes/james-ingram_what-about-me?.html"
1985;"mira-ira";"lula-barbosa,-grupo-tarancon-&-placa-luminosa";"whabhctdfqc";"cifras\lula-barbosa,-grupo-tarancon-&-placa-luminosa\lula-barbosa,-grupo-tarancon-&-placa-luminosa_mira-ira.html"
1985;"ti-ti-ti";"metro";"19v0af2eifc";"cifras\metro\metro_ti-ti-ti.html"
1985;"clouds-across-the-moon";"rah-band";"v4r97aem6ie";"cifras\rah-band\rah-band_clouds-across-the-moon.html"
1985;"coisas-do-coracao";"ritchie";"gj0-psebxza";"cifras\ritchie\ritchie_coisas-do-coracao.html"
1985;"the-heat-is-on";"glenn-frey";"c070_4ya98y";"cifras\glenn-frey\glenn-frey_the-heat-is-on.html"
1985;"lobo";"absyntho";"q8xod7sac28";"cifras\absyntho\absyntho_lobo.html"
1985;"egotrip";"blitz";"irf71e1-ezy";"cifras\blitz\blitz_egotrip.html"
1985;"lover-why";"century";"mwqkkv8spj0";"cifras\century\century_lover-why.html"
1985;"too-late-for-goodbyes";"julian-lennon";"aqs1ynq0rlk";"cifras\julian-lennon\julian-lennon_too-late-for-goodbyes.html"
1985;"misterios-da-meia-noite";"ze-ramalho";"oevfuxyhqjs";"cifras\ze-ramalho\ze-ramalho_misterios-da-meia-noite.html"
1985;"never";"heart";"zwzy5q_m5ho";"cifras\heart\heart_never.html"
1985;"invisible";"alison-moyet";"bwykp_kfg_y";"cifras\alison-moyet\alison-moyet_invisible.html"
1985;"steady";"jules-shear";"maeyxvulswy";"cifras\jules-shear\jules-shear_steady.html"
1985;"verdades-e-mentiras";"sa-&-guarabyra";"xwl7waerieo";"cifras\sa-&-guarabyra\sa-&-guarabyra_verdades-e-mentiras.html"
1985;"a-outra";"simone";"u9ujggsz-da";"cifras\simone\simone_a-outra.html"
1985;"missing-you";"diana-ross";"avlbbk4spc4";"cifras\diana-ross\diana-ross_missing-you.html"
1985;"choro";"fabio-jr";"fvjce1qam70";"cifras\fabio-jr\fabio-jr_choro.html"
1985;"doce-magia";"fafa-de-belem";"eksld0mp9iq";"cifras\fafa-de-belem\fafa-de-belem_doce-magia.html"
1985;"edge-of-a-dream";"joe-cocker";"ta3gzjmcy6c";"cifras\joe-cocker\joe-cocker_edge-of-a-dream.html"
1985;"insensivel";"titas";"6sctzlcfnr8";"cifras\titas\titas_insensivel.html"
1985;"eu-me-amo";"ultraje-a-rigor";"birzs5oqgds";"cifras\ultraje-a-rigor\ultraje-a-rigor_eu-me-amo.html"
1985;"remember-i-love-you";"jim-diamond";"negdwlkrjuu";"cifras\jim-diamond\jim-diamond_remember-i-love-you.html"
1985;"give-a-little-love-for-love";"stylistics";"gxlzoevm2ls";"cifras\stylistics\stylistics_give-a-little-love-for-love.html"
1985;"forever-young";"alphaville";"t1tcdhrkqyg";"cifras\alphaville\alphaville_forever-young.html"
1985;"jogo-do-amor";"fevers";"ukaldffu02c";"cifras\fevers\fevers_jogo-do-amor.html"
1985;"sopra-o-vento";"ritchie";"g_9rgsevezu";"cifras\ritchie\ritchie_sopra-o-vento.html"
1985;"coracoes-psicodelicos";"lobao-&-os-ronaldos";"yewxpkqa0xs";"cifras\lobao-&-os-ronaldos\lobao-&-os-ronaldos_coracoes-psicodelicos.html"
1985;"tarzan-boy";"baltimora";"_r0n9dv6xny";"cifras\baltimora\baltimora_tarzan-boy.html"
1985;"mal-nenhum";"joanna";"lllkmjpkcdq";"cifras\joanna\joanna_mal-nenhum.html"
1985;"malandro-sou-eu";"beth-carvalho";"jvmh5gzz2eq";"cifras\beth-carvalho\beth-carvalho_malandro-sou-eu.html"
1985;"nao-diga-nada";"prentice";"aysr8bho6oc";"cifras\prentice\prentice_nao-diga-nada.html"
1984;"sonifera-ilha";"titas";"xcj6pt052ma";"cifras\titas\titas_sonifera-ilha.html"
1984;"como-eu-quero";"kid-abelha-&-os-aboboras-selvagens";"k6x0s2yhz7m";"cifras\kid-abelha-&-os-aboboras-selvagens\kid-abelha-&-os-aboboras-selvagens_como-eu-quero.html"
1984;"i-just-called-to-say-i-love-you";"stevie-wonder";"ezd9fndbeyw";"cifras\stevie-wonder\stevie-wonder_i-just-called-to-say-i-love-you.html"
1984;"oculos";"os-paralamas-do-sucesso";"iltvpnqyybw";"cifras\os-paralamas-do-sucesso\os-paralamas-do-sucesso_oculos.html"
1984;"vai-passar";"chico-buarque";"ma5thswfbig";"cifras\chico-buarque\chico-buarque_vai-passar.html"
1984;"esquinas";"djavan";"dn6snrx-xou";"cifras\djavan\djavan_esquinas.html"
1984;"deixa-eu-te-amar";"agepe";"9dr5wirbre4";"cifras\agepe\agepe_deixa-eu-te-amar.html"
1984;"you-and-i";"kenny-rogers";"uhvd3hv6c2g";"cifras\kenny-rogers\kenny-rogers_you-and-i.html"
1984;"fullgas";"marina";"zozln7hxmju";"cifras\marina\marina_fullgas.html"
1984;"inutil";"ultraje-a-rigor";"qxrrxn5lx3o";"cifras\ultraje-a-rigor\ultraje-a-rigor_inutil.html"
1984;"lilas";"djavan";"o4qil3iuhgc";"cifras\djavan\djavan_lilas.html"
1984;"knife";"rockwell";"7ge1ywot4ce";"cifras\rockwell\rockwell_knife.html"
1984;"brega-chique-(e-o-vento-levou-black)";"eduardo-dusek";"6iy3fsrmusg";"cifras\eduardo-dusek\eduardo-dusek_brega-chique-(e-o-vento-levou-black).html"
1984;"caminhoneiro";"roberto-carlos";"jevwk3_puzu";"cifras\roberto-carlos\roberto-carlos_caminhoneiro.html"
1984;"ebony-eyes";"rick-james-&-smokey-robinson";"ww-qjnpa8kc";"cifras\rick-james-&-smokey-robinson\rick-james-&-smokey-robinson_ebony-eyes.html"
1984;"so-voce";"vinicius-cantuaria";"5jwdrklxjsy";"cifras\vinicius-cantuaria\vinicius-cantuaria_so-voce.html"
1984;"bete-balanco";"barao-vermelho";"-jln3bjtvtu";"cifras\barao-vermelho\barao-vermelho_bete-balanco.html"
1984;"thriller";"michael-jackson";"sonqjkjtmaa";"cifras\michael-jackson\michael-jackson_thriller.html"
1984;"all-night-long-(all-night)";"lionel-richie";"nqavfx3nxum";"cifras\lionel-richie\lionel-richie_all-night-long-(all-night).html"
1984;"recado-(meu-namorado)";"joanna";"qsvfpf_mgsu";"cifras\joanna\joanna_recado-(meu-namorado).html"
1984;"fogueira";"angela-ro-ro";"l3xwzekxlzq";"cifras\angela-ro-ro\angela-ro-ro_fogueira.html"
1984;"meu-erro";"os-paralamas-do-sucesso";"yzibnact9b8";"cifras\os-paralamas-do-sucesso\os-paralamas-do-sucesso_meu-erro.html"
1984;"eu-sou-free";"sempre-livre";"3hpkvqjr5ai";"cifras\sempre-livre\sempre-livre_eu-sou-free.html"
1984;"me-chama";"lobao-&-os-ronaldos";"anbcqnorg-0";"cifras\lobao-&-os-ronaldos\lobao-&-os-ronaldos_me-chama.html"
1984;"owner-of-a-lonely-heart";"yes";"9o6e7cgkeqw";"cifras\yes\yes_owner-of-a-lonely-heart.html"
1984;"xixi-nas-estrelas";"guilherme-arantes";"ahuehpl1xay";"cifras\guilherme-arantes\guilherme-arantes_xixi-nas-estrelas.html"
1984;"joanna";"kool-&-the-gang";"hsklsxrese0";"cifras\kool-&-the-gang\kool-&-the-gang_joanna.html"
1984;"eva";"radio-taxi";"no5wtc1z7k0";"cifras\radio-taxi\radio-taxi_eva.html"
1984;"hello";"lionel-richie";"b_ildfp5dga";"cifras\lionel-richie\lionel-richie_hello.html"
1984;"lindo-lago-do-amor";"gonzaguinha";"nf0-oxewoly";"cifras\gonzaguinha\gonzaguinha_lindo-lago-do-amor.html"
1984;"somebodys-watching-you";"rockwell";"7yvayijsszy";"cifras\rockwell\rockwell_somebodys-watching-you.html"
1984;"against-all-odds-(take-a-look-at-me-now)";"phil-collins";"nkydunuxmx8";"cifras\phil-collins\phil-collins_against-all-odds-(take-a-look-at-me-now).html"
1984;"linda-juventude";"14-bis";"1cfmhfod3ac";"cifras\14-bis\14-bis_linda-juventude.html"
1984;"karma-chameleon";"culture-club";"jmca9liixww";"cifras\culture-club\culture-club_karma-chameleon.html"
1984;"over-you";"lane-brody";"8mk0s1u9p5e";"cifras\lane-brody\lane-brody_over-you.html"
1984;"i-guess-thats-why-they-call-it-the-blues";"elton-john";"h6kyavn8ons";"cifras\elton-john\elton-john_i-guess-thats-why-they-call-it-the-blues.html"
1984;"sonho-de-icaro";"biafra";"xhfjekzp5xc";"cifras\biafra\biafra_sonho-de-icaro.html"
1984;"nada-mais-(lately)";"gal-costa";"xldoqr2vfr4";"cifras\gal-costa\gal-costa_nada-mais-(lately).html"
1984;"fixacao";"kid-abelha-&-os-aboboras-selvagens";"_bhzmyid45o";"cifras\kid-abelha-&-os-aboboras-selvagens\kid-abelha-&-os-aboboras-selvagens_fixacao.html"
1984;"private-dancer";"tina-turner";"d4qnalihlvc";"cifras\tina-turner\tina-turner_private-dancer.html"
1984;"jump";"van-halen";"swyn7mti6hm";"cifras\van-halen\van-halen_jump.html"
1984;"nada-tanto-assim";"kid-abelha-&-os-aboboras-selvagens";"qw7s7fezegy";"cifras\kid-abelha-&-os-aboboras-selvagens\kid-abelha-&-os-aboboras-selvagens_nada-tanto-assim.html"
1984;"drive";"the-cars";"drgszcctuyy";"cifras\the-cars\the-cars_drive.html"
1984;"when-doves-cry";"prince";"gou7agewp6o";"cifras\prince\prince_when-doves-cry.html"
1984;"say-say-say";"paul-mccartney-&-michael-jackson";"qc2grms55fw";"cifras\paul-mccartney-&-michael-jackson\paul-mccartney-&-michael-jackson_say-say-say.html"
1984;"just-my-imagination";"lillo-thomas";"xxqptyhjueo";"cifras\lillo-thomas\lillo-thomas_just-my-imagination.html"
1984;"a-song-for-you";"john-miles";"h3c5cn_bsam";"cifras\john-miles\john-miles_a-song-for-you.html"
1984;"careless-whisper";"george-michael";"izgwdsrq1eq";"cifras\george-michael\george-michael_careless-whisper.html"
1984;"certas-coisas";"lulu-santos";"rydzxmtdnak";"cifras\lulu-santos\lulu-santos_certas-coisas.html"
1984;"is-this-the-end?";"new-edition";"7jbtwqgqh5u";"cifras\new-edition\new-edition_is-this-the-end?.html"
1984;"heart-and-soul";"huey-lewis-&-the-news";"8tdaxhpjhws";"cifras\huey-lewis-&-the-news\huey-lewis-&-the-news_heart-and-soul.html"
1984;"i-can-dream-about-you";"dan-hartman";"621nk3ubz4a";"cifras\dan-hartman\dan-hartman_i-can-dream-about-you.html"
1984;"whats-love-got-to-do-with-it";"tina-turner";"tcbtts_y7le";"cifras\tina-turner\tina-turner_whats-love-got-to-do-with-it.html"
1984;"a-mulher-invisivel";"ritchie";"bksijj9xqlu";"cifras\ritchie\ritchie_a-mulher-invisivel.html"
1984;"esa-mujer";"julio-iglesias";"pdnn-ng-tky";"cifras\julio-iglesias\julio-iglesias_esa-mujer.html"
1984;"if-ever-youre-in-my-arms-again";"peabo-bryson";"cgf9ksw-sg4";"cifras\peabo-bryson\peabo-bryson_if-ever-youre-in-my-arms-again.html"
1984;"time-after-time";"cindy-lauper";"vdqy7busjnu";"cifras\cindy-lauper\cindy-lauper_time-after-time.html"
1984;"baile-dos-passarinhos";"gugu";"nffaa7tl19o";"cifras\gugu\gugu_baile-dos-passarinhos.html"
1984;"tic-tic-nervoso";"magazine";"dmbwdnqe2n8";"cifras\magazine\magazine_tic-tic-nervoso.html"
1984;"champagne";"manolo-otero";"5oyqwtjsnsg";"cifras\manolo-otero\manolo-otero_champagne.html"
1984;"talking-in-your-sleep";"romantics";"jmgmzyaja2u";"cifras\romantics\romantics_talking-in-your-sleep.html"
1984;"eyes-without-a-face";"billy-idol";"bkmldysdjam";"cifras\billy-idol\billy-idol_eyes-without-a-face.html"
1984;"maior-abandonado";"barao-vermelho";"dcievu6klqg";"cifras\barao-vermelho\barao-vermelho_maior-abandonado.html"
1984;"i-am-what-i-am";"gloria-gaynor";"mevkkiwbpry";"cifras\gloria-gaynor\gloria-gaynor_i-am-what-i-am.html"
1984;"porque-nao-eu?";"kid-abelha";"tdeoix4nzja";"cifras\kid-abelha\kid-abelha_porque-nao-eu?.html"
1984;"dancing-in-the-dark";"bruce-springsteen";"129kudcqths";"cifras\bruce-springsteen\bruce-springsteen_dancing-in-the-dark.html"
1984;"i-feel-for-you";"chaka-khan";"hx9e44mclks";"cifras\chaka-khan\chaka-khan_i-feel-for-you.html"
1984;"comer,-comer";"brazilian-genghis-khan";"d5qbevjwbaw";"cifras\brazilian-genghis-khan\brazilian-genghis-khan_comer,-comer.html"
1984;"make-believe-its-your-first-time";"carpenters";"gk3fexoekda";"cifras\carpenters\carpenters_make-believe-its-your-first-time.html"
1984;"vamos-a-la-playa";"righeira";"stsvj1psnms";"cifras\righeira\righeira_vamos-a-la-playa.html"
1984;"reggae-nights";"jimmy-cliff";"hozj4wzfpqi";"cifras\jimmy-cliff\jimmy-cliff_reggae-nights.html"
1984;"sao-paulo,-sao-paulo";"premeditando-o-breque";"10rg-orxa-i";"cifras\premeditando-o-breque\premeditando-o-breque_sao-paulo,-sao-paulo.html"
1984;"stuck-on-you";"lionel-richie";"yhstb4rq1xu";"cifras\lionel-richie\lionel-richie_stuck-on-you.html"
1984;"quando-te-vi";"beto-guedes";"ffbz2ceu9ko";"cifras\beto-guedes\beto-guedes_quando-te-vi.html"
1984;"beat-acelerado";"metro";"knqyxu4yhca";"cifras\metro\metro_beat-acelerado.html"
1984;"transas-e-caretas";"trio-los-angeles";"l9jusuwu0fw";"cifras\trio-los-angeles\trio-los-angeles_transas-e-caretas.html"
1984;"lua-my-love";"eduardo-dusek";"ynszu7qcezo";"cifras\eduardo-dusek\eduardo-dusek_lua-my-love.html"
1984;"hey-dj";"the-worlds-famous-supreme-team";"8gghsirpsom";"cifras\the-worlds-famous-supreme-team\the-worlds-famous-supreme-team_hey-dj.html"
1984;"voce-em-minha-vida";"fafa-de-belem";"ylua7zzqloq";"cifras\fafa-de-belem\fafa-de-belem_voce-em-minha-vida.html"
1984;"toque-de-malicia";"beth-carvalho";"0llqws6xecu";"cifras\beth-carvalho\beth-carvalho_toque-de-malicia.html"
1984;"youre-the-inspiration";"chicago";"wm-xhqefzw4";"cifras\chicago\chicago_youre-the-inspiration.html"
1984;"betty-frigida";"blitz";"ryult9nnilk";"cifras\blitz\blitz_betty-frigida.html"
1984;"lets-get-together";"tina-turner";"y9fk-ny5fuc";"cifras\tina-turner\tina-turner_lets-get-together.html"
1984;"ao-que-vai-chegar";"toquinho";"oi5fhot219u";"cifras\toquinho\toquinho_ao-que-vai-chegar.html"
1984;"boys-do-fall-in-love";"robin-gibb";"_ksw2e9us2q";"cifras\robin-gibb\robin-gibb_boys-do-fall-in-love.html"
1984;"papel-mache";"joao-bosco";"mrcmx7d6dtg";"cifras\joao-bosco\joao-bosco_papel-mache.html"
1984;"tudo-azul";"lulu-santos";"kcrvpmxeqmw";"cifras\lulu-santos\lulu-santos_tudo-azul.html"
1984;"do-what-you-do";"jermaine-jackson";"dd6kkhdd0fw";"cifras\jermaine-jackson\jermaine-jackson_do-what-you-do.html"
1984;"vereda-tropical";"ney-matogrosso";"mqtmpttyn4u";"cifras\ney-matogrosso\ney-matogrosso_vereda-tropical.html"
1984;"eva";"umberto-tozzi";"bmqckmk0v2w";"cifras\umberto-tozzi\umberto-tozzi_eva.html"
1984;"my-girl";"lillo-thomas";"g4ulxe_zny4";"cifras\lillo-thomas\lillo-thomas_my-girl.html"
1984;"almost-paradise";"ann-wilson-&-mike-reno";"qhe-krkil-w";"cifras\ann-wilson-&-mike-reno\ann-wilson-&-mike-reno_almost-paradise.html"
1984;"festa-dos-insetos";"gilliard";"7tf4nuv5ulc";"cifras\gilliard\gilliard_festa-dos-insetos.html"
1984;"miss-me-blind";"culture-club";"hfvuurxm2vu";"cifras\culture-club\culture-club_miss-me-blind.html"
1984;"veneno-(veleno)";"marina";"qvi52vc8rtu";"cifras\marina\marina_veneno-(veleno).html"
1984;"ferias-de-verao";"sandra-sa";"omr-kr3j4hg";"cifras\sandra-sa\sandra-sa_ferias-de-verao.html"
1984;"enredo-do-meu-samba";"sandra-sa";"5ajxz3fcjre";"cifras\sandra-sa\sandra-sa_enredo-do-meu-samba.html"
1984;"where-is-my-man";"eartha-kitt";"arxbjptozeo";"cifras\eartha-kitt\eartha-kitt_where-is-my-man.html"
1984;"um-desejo-so-nao-basta";"simone";"m4eevyonrcm";"cifras\simone\simone_um-desejo-so-nao-basta.html"
1984;"ska";"os-paralamas-do-sucesso";"4ocjkxiflxq";"cifras\os-paralamas-do-sucesso\os-paralamas-do-sucesso_ska.html"
1983;"menina-veneno";"ritchie";"hjw5ftpmoau";"cifras\ritchie\ritchie_menina-veneno.html"
1983;"billie-jean";"michael-jackson";"zi_xlobdo_y";"cifras\michael-jackson\michael-jackson_billie-jean.html"
1983;"coracao-de-estudante";"milton-nascimento";"lkfpmun4yyu";"cifras\milton-nascimento\milton-nascimento_coracao-de-estudante.html"
1983;"como-uma-onda-(zen-surfismo)";"lulu-santos";"4bkziqijsfi";"cifras\lulu-santos\lulu-santos_como-uma-onda-(zen-surfismo).html"
1983;"brincar-de-viver";"maria-bethania";"oeyjm6abnuo";"cifras\maria-bethania\maria-bethania_brincar-de-viver.html"
1983;"guerreiro-menino-(um-homem-tambem-chora)";"fagner";"2qs6bdazqv8";"cifras\fagner\fagner_guerreiro-menino-(um-homem-tambem-chora).html"
1983;"every-breath-you-take";"the-police";"omogaugkpzs";"cifras\the-police\the-police_every-breath-you-take.html"
1983;"beat-it";"michael-jackson";"ordxufdoqe0";"cifras\michael-jackson\michael-jackson_beat-it.html"
1983;"anjo";"roupa-nova";"ikvljoo4h70";"cifras\roupa-nova\roupa-nova_anjo.html"
1983;"nosso-louco-amor";"gang-90-&-as-absurdetes";"xetkkykfyso";"cifras\gang-90-&-as-absurdetes\gang-90-&-as-absurdetes_nosso-louco-amor.html"
1983;"im-never-gonna-say-goodbye";"billy-preston";"98fh0lje600";"cifras\billy-preston\billy-preston_im-never-gonna-say-goodbye.html"
1983;"me-de-motivo";"tim-maia";"aaalxxykxmc";"cifras\tim-maia\tim-maia_me-de-motivo.html"
1983;"pedacinhos";"guilherme-arantes";"abggedqolkk";"cifras\guilherme-arantes\guilherme-arantes_pedacinhos.html"
1983;"uptown-girl";"billy-joel";"hcumwrfxg4e";"cifras\billy-joel\billy-joel_uptown-girl.html"
1983;"voce-e-linda";"caetano-veloso";"3tcy9re_cjs";"cifras\caetano-veloso\caetano-veloso_voce-e-linda.html"
1983;"anunciacao";"alceu-valenca";"bxw_oxzhg5q";"cifras\alceu-valenca\alceu-valenca_anunciacao.html"
1983;"fio-de-cabelo";"chitaozinho-&-xororo";"i_fvqbjayxu";"cifras\chitaozinho-&-xororo\chitaozinho-&-xororo_fio-de-cabelo.html"
1983;"advinha-o-que";"lulu-santos";"p61gmm5zouw";"cifras\lulu-santos\lulu-santos_advinha-o-que.html"
1983;"menestrel-das-alagoas";"fafa-de-belem";"0ub41vnu9j8";"cifras\fafa-de-belem\fafa-de-belem_menestrel-das-alagoas.html"
1983;"do-you-really-want-to-hurt-me";"culture-club";"2nxgpzatkik";"cifras\culture-club\culture-club_do-you-really-want-to-hurt-me.html"
1983;"carimbador-maluco";"raul-seixas";"kv38mhx4alw";"cifras\raul-seixas\raul-seixas_carimbador-maluco.html"
1983;"a-dois-passos-do-paraiso";"blitz";"imxphxxlt6a";"cifras\blitz\blitz_a-dois-passos-do-paraiso.html"
1983;"flashdance...-what-a-feeling";"irene-cara";"ilwsp0m9g2u";"cifras\irene-cara\irene-cara_flashdance...-what-a-feeling.html"
1983;"dont-look-back";"the-korgis";"-olsg7tivmy";"cifras\the-korgis\the-korgis_dont-look-back.html"
1983;"true";"spandau-ballet";"ar8d2yqgq1u";"cifras\spandau-ballet\spandau-ballet_true.html"
1983;"pintura-intima";"kid-abelha-&-os-aboboras-selvagens";"0i9m0heljfy";"cifras\kid-abelha-&-os-aboboras-selvagens\kid-abelha-&-os-aboboras-selvagens_pintura-intima.html"
1983;"ai-que-saudade-doce";"elba-ramalho";"pmybvrakxuc";"cifras\elba-ramalho\elba-ramalho_ai-que-saudade-doce.html"
1983;"vale-tudo";"sandra-sa-&-tim-maia";"3ahigqbmoku";"cifras\sandra-sa-&-tim-maia\sandra-sa-&-tim-maia_vale-tudo.html"
1983;"eu-hoje-vou-me-dar-bem";"piu-piu-de-marapendi";"zbjmpxtmoiw";"cifras\piu-piu-de-marapendi\piu-piu-de-marapendi_eu-hoje-vou-me-dar-bem.html"
1983;"banho-de-cheiro";"elba-ramalho";"pfglmopuiao";"cifras\elba-ramalho\elba-ramalho_banho-de-cheiro.html"
1983;"casanova";"ritchie";"zwhwyiza2kg";"cifras\ritchie\ritchie_casanova.html"
1983;"pro-dia-nascer-feliz";"ney-matogrosso";"0gxcnptkhlu";"cifras\ney-matogrosso\ney-matogrosso_pro-dia-nascer-feliz.html"
1983;"its-raining-again";"supertramp";"yzue4_ptok0";"cifras\supertramp\supertramp_its-raining-again.html"
1983;"mesmo-que-seja-eu";"marina";"2stwtoqx5a8";"cifras\marina\marina_mesmo-que-seja-eu.html"
1983;"nathalie";"julio-iglesias";"zshhz8_pdpq";"cifras\julio-iglesias\julio-iglesias_nathalie.html"
1983;"weekend";"blitz";"dp8bsepzshi";"cifras\blitz\blitz_weekend.html"
1983;"o-concavo-e-o-convexo";"roberto-carlos";"o_sl-iockmu";"cifras\roberto-carlos\roberto-carlos_o-concavo-e-o-convexo.html"
1983;"the-girl-is-mine";"michael-jackson-&-paul-mccartney";"ne3zjgo-0s4";"cifras\michael-jackson-&-paul-mccartney\michael-jackson-&-paul-mccartney_the-girl-is-mine.html"
1983;"pequenino-cao";"simone";"axloefml9g4";"cifras\simone\simone_pequenino-cao.html"
1983;"got-to-be-there";"chaka-khan";"_ghjprfxqua";"cifras\chaka-khan\chaka-khan_got-to-be-there.html"
1983;"sexual-healing";"marvin-gaye";"rjlsiassuis";"cifras\marvin-gaye\marvin-gaye_sexual-healing.html"
1983;"electric-avenue";"eddy-grant";"iuwxzsis__4";"cifras\eddy-grant\eddy-grant_electric-avenue.html"
1983;"never-gonna-let-you-go";"sergio-mendes";"xwkxfhk92im";"cifras\sergio-mendes\sergio-mendes_never-gonna-let-you-go.html"
1983;"baby,-come-to-me";"patti-austin-&-james-ingram";"srp8tkqowz0";"cifras\patti-austin-&-james-ingram\patti-austin-&-james-ingram_baby,-come-to-me.html"
1983;"quando-te-vi";"beto-guedes";"ffbz2ceu9ko";"cifras\beto-guedes\beto-guedes_quando-te-vi.html"
1983;"noite-do-prazer";"brilho";"rrbn9u3c3d0";"cifras\brilho\brilho_noite-do-prazer.html"
1983;"total-eclipse-of-the-heart";"bonnie-tyler";"lcoxhh8n3bo";"cifras\bonnie-tyler\bonnie-tyler_total-eclipse-of-the-heart.html"
1983;"all-time-high";"rita-coolidge";"bfurkdf6wxg";"cifras\rita-coolidge\rita-coolidge_all-time-high.html"
1983;"quem-me-dera";"gilliard";"xkwo-akolwu";"cifras\gilliard\gilliard_quem-me-dera.html"
1983;"save-a-prayer";"duran-duran";"6uxc9efczym";"cifras\duran-duran\duran-duran_save-a-prayer.html"
1983;"barrados-no-baile";"eduardo-dusek";"ffviohje_ya";"cifras\eduardo-dusek\eduardo-dusek_barrados-no-baile.html"
1983;"so-many-men-so-little-time";"miquel-brown";"h9nqwvc7gl0";"cifras\miquel-brown\miquel-brown_so-many-men-so-little-time.html"
1983;"i-like-chopin";"gazebo";"grgjd1rtnyg";"cifras\gazebo\gazebo_i-like-chopin.html"
1983;"maneater";"daryl-hall-&-john-oates";"yryfkcma_ek";"cifras\daryl-hall-&-john-oates\daryl-hall-&-john-oates_maneater.html"
1983;"beatriz";"milton-nascimento";"5d6jnsmoj2u";"cifras\milton-nascimento\milton-nascimento_beatriz.html"
1983;"misty-blue";"dorothy-moore";"rmongmdeeri";"cifras\dorothy-moore\dorothy-moore_misty-blue.html"
